      V(6)              V(3)        {(I(RR2)+I(RR1))/2}  {I(RR2)-I(RR1)} 
   3.60000000e-03   -5.88355596e-01    1.00269927e-06    2.52117433e-08
   3.70000000e-03   -5.88158303e-01    1.00270437e-06    2.59118062e-08
   3.80000000e-03   -5.87960430e-01    1.00270973e-06    2.66118639e-08
   3.90000000e-03   -5.87761971e-01    1.00271534e-06    2.73119165e-08
   4.00000000e-03   -5.87562922e-01    1.00272120e-06    2.80119641e-08
   4.10000000e-03   -5.87363277e-01    1.00272732e-06    2.87120066e-08
   4.20000000e-03   -5.87163031e-01    1.00273368e-06    2.94120441e-08
   4.30000000e-03   -5.86962179e-01    1.00274031e-06    3.01120766e-08
   4.40000000e-03   -5.86760716e-01    1.00274718e-06    3.08121040e-08
   4.50000000e-03   -5.86558635e-01    1.00275431e-06    3.15121265e-08
   4.60000000e-03   -5.86355933e-01    1.00276169e-06    3.22121441e-08
   4.70000000e-03   -5.86152602e-01    1.00276932e-06    3.29121567e-08
   4.80000000e-03   -5.85948638e-01    1.00277721e-06    3.36121644e-08
   4.90000000e-03   -5.85744036e-01    1.00278535e-06    3.43121672e-08
   5.00000000e-03   -5.85538788e-01    1.00279375e-06    3.50121651e-08
   5.10000000e-03   -5.85332890e-01    1.00280240e-06    3.57121582e-08
   5.20000000e-03   -5.85126336e-01    1.00281130e-06    3.64121465e-08
   5.30000000e-03   -5.84919120e-01    1.00282045e-06    3.71121300e-08
   5.40000000e-03   -5.84711236e-01    1.00282986e-06    3.78121087e-08
   5.50000000e-03   -5.84502678e-01    1.00283952e-06    3.85120826e-08
   5.60000000e-03   -5.84293440e-01    1.00284944e-06    3.92120518e-08
   5.70000000e-03   -5.84083516e-01    1.00285961e-06    3.99120163e-08
   5.80000000e-03   -5.83872899e-01    1.00287003e-06    4.06119762e-08
   5.90000000e-03   -5.83661584e-01    1.00288071e-06    4.13119313e-08
   6.00000000e-03   -5.83449565e-01    1.00289164e-06    4.20118819e-08
   6.10000000e-03   -5.83236834e-01    1.00290283e-06    4.27118278e-08
   6.20000000e-03   -5.83023386e-01    1.00291426e-06    4.34117691e-08
   6.30000000e-03   -5.82809214e-01    1.00292596e-06    4.41117059e-08
   6.40000000e-03   -5.82594311e-01    1.00293790e-06    4.48116381e-08
   6.50000000e-03   -5.82378670e-01    1.00295010e-06    4.55115659e-08
   6.60000000e-03   -5.82162286e-01    1.00296255e-06    4.62114891e-08
   6.70000000e-03   -5.81945150e-01    1.00297526e-06    4.69114079e-08
   6.80000000e-03   -5.81727257e-01    1.00298822e-06    4.76113222e-08
   6.90000000e-03   -5.81508599e-01    1.00300144e-06    4.83112321e-08
   7.00000000e-03   -5.81289170e-01    1.00301491e-06    4.90111376e-08
   7.10000000e-03   -5.81068961e-01    1.00302863e-06    4.97110388e-08
   7.20000000e-03   -5.80847967e-01    1.00304260e-06    5.04109356e-08
   7.30000000e-03   -5.80626179e-01    1.00305683e-06    5.11108281e-08
   7.40000000e-03   -5.80403590e-01    1.00307132e-06    5.18107164e-08
   7.50000000e-03   -5.80180193e-01    1.00308606e-06    5.25106003e-08
   7.60000000e-03   -5.79955980e-01    1.00310105e-06    5.32104800e-08
   7.70000000e-03   -5.79730944e-01    1.00311629e-06    5.39103556e-08
   7.80000000e-03   -5.79505076e-01    1.00313179e-06    5.46102269e-08
   7.90000000e-03   -5.79278370e-01    1.00314755e-06    5.53100941e-08
   8.00000000e-03   -5.79050817e-01    1.00316355e-06    5.60099571e-08
   8.10000000e-03   -5.78822409e-01    1.00317982e-06    5.67098160e-08
   8.20000000e-03   -5.78593137e-01    1.00319633e-06    5.74096709e-08
   8.30000000e-03   -5.78362995e-01    1.00321310e-06    5.81095217e-08
   8.40000000e-03   -5.78131973e-01    1.00323012e-06    5.88093684e-08
   8.50000000e-03   -5.77900063e-01    1.00324740e-06    5.95092112e-08
   8.60000000e-03   -5.77667256e-01    1.00326493e-06    6.02090500e-08
   8.70000000e-03   -5.77433544e-01    1.00328272e-06    6.09088848e-08
   8.80000000e-03   -5.77198919e-01    1.00330076e-06    6.16087157e-08
   8.90000000e-03   -5.76963370e-01    1.00331905e-06    6.23085427e-08
   9.00000000e-03   -5.76726890e-01    1.00333760e-06    6.30083658e-08
   9.10000000e-03   -5.76489470e-01    1.00335640e-06    6.37081851e-08
   9.20000000e-03   -5.76251099e-01    1.00337545e-06    6.44080006e-08
   9.30000000e-03   -5.76011769e-01    1.00339476e-06    6.51078123e-08
   9.40000000e-03   -5.75771470e-01    1.00341433e-06    6.58076202e-08
   9.50000000e-03   -5.75530193e-01    1.00343414e-06    6.65074244e-08
   9.60000000e-03   -5.75287928e-01    1.00345421e-06    6.72072248e-08
   9.70000000e-03   -5.75044665e-01    1.00347454e-06    6.79070216e-08
   9.80000000e-03   -5.74800395e-01    1.00349512e-06    6.86068147e-08
   9.90000000e-03   -5.74555107e-01    1.00351595e-06    6.93066042e-08
   1.00000000e-02   -5.74308790e-01    1.00353704e-06    7.00063900e-08
   1.01000000e-02   -5.74061436e-01    1.00355838e-06    7.07061723e-08
   1.02000000e-02   -5.73813032e-01    1.00357997e-06    7.14059510e-08
   1.03000000e-02   -5.73563570e-01    1.00360182e-06    7.21057262e-08
   1.04000000e-02   -5.73313036e-01    1.00362392e-06    7.28054979e-08
   1.05000000e-02   -5.73061422e-01    1.00364628e-06    7.35052661e-08
   1.06000000e-02   -5.72808716e-01    1.00366889e-06    7.42050308e-08
   1.07000000e-02   -5.72554906e-01    1.00369175e-06    7.49047921e-08
   1.08000000e-02   -5.72299981e-01    1.00371487e-06    7.56045501e-08
   1.09000000e-02   -5.72043930e-01    1.00373824e-06    7.63043046e-08
   1.10000000e-02   -5.71786741e-01    1.00376186e-06    7.70040558e-08
   1.11000000e-02   -5.71528401e-01    1.00378574e-06    7.77038037e-08
   1.12000000e-02   -5.71268900e-01    1.00380988e-06    7.84035483e-08
   1.13000000e-02   -5.71008224e-01    1.00383426e-06    7.91032896e-08
   1.14000000e-02   -5.70746362e-01    1.00385890e-06    7.98030276e-08
   1.15000000e-02   -5.70483301e-01    1.00388380e-06    8.05027625e-08
   1.16000000e-02   -5.70219027e-01    1.00390894e-06    8.12024941e-08
   1.17000000e-02   -5.69953529e-01    1.00393434e-06    8.19022226e-08
   1.18000000e-02   -5.69686792e-01    1.00396000e-06    8.26019479e-08
   1.19000000e-02   -5.69418804e-01    1.00398591e-06    8.33016701e-08
   1.20000000e-02   -5.69149551e-01    1.00401207e-06    8.40013893e-08
   1.21000000e-02   -5.68879020e-01    1.00403849e-06    8.47011053e-08
   1.22000000e-02   -5.68607195e-01    1.00406516e-06    8.54008183e-08
   1.23000000e-02   -5.68334064e-01    1.00409208e-06    8.61005283e-08
   1.24000000e-02   -5.68059612e-01    1.00411926e-06    8.68002353e-08
   1.25000000e-02   -5.67783824e-01    1.00414669e-06    8.74999394e-08
   1.26000000e-02   -5.67506685e-01    1.00417437e-06    8.81996405e-08
   1.27000000e-02   -5.67228180e-01    1.00420231e-06    8.88993387e-08
   1.28000000e-02   -5.66948295e-01    1.00423050e-06    8.95990339e-08
   1.29000000e-02   -5.66667013e-01    1.00425894e-06    9.02987264e-08
   1.30000000e-02   -5.66384319e-01    1.00428764e-06    9.09984159e-08
   1.31000000e-02   -5.66100196e-01    1.00431659e-06    9.16981027e-08
   1.32000000e-02   -5.65814629e-01    1.00434579e-06    9.23977866e-08
   1.33000000e-02   -5.65527601e-01    1.00437525e-06    9.30974678e-08
   1.34000000e-02   -5.65239095e-01    1.00440496e-06    9.37971463e-08
   1.35000000e-02   -5.64949093e-01    1.00443493e-06    9.44968220e-08
   1.36000000e-02   -5.64657580e-01    1.00446514e-06    9.51964950e-08
   1.37000000e-02   -5.64364536e-01    1.00449561e-06    9.58961654e-08
   1.38000000e-02   -5.64069944e-01    1.00452634e-06    9.65958330e-08
   1.39000000e-02   -5.63773786e-01    1.00455732e-06    9.72954981e-08
   1.40000000e-02   -5.63476043e-01    1.00458855e-06    9.79951606e-08
   1.41000000e-02   -5.63176696e-01    1.00462003e-06    9.86948205e-08
   1.42000000e-02   -5.62875727e-01    1.00465177e-06    9.93944778e-08
   1.43000000e-02   -5.62573115e-01    1.00468376e-06    1.00094133e-07
   1.44000000e-02   -5.62268841e-01    1.00471600e-06    1.00793785e-07
   1.45000000e-02   -5.61962884e-01    1.00474850e-06    1.01493435e-07
   1.46000000e-02   -5.61655225e-01    1.00478124e-06    1.02193082e-07
   1.47000000e-02   -5.61345842e-01    1.00481425e-06    1.02892727e-07
   1.48000000e-02   -5.61034713e-01    1.00484750e-06    1.03592369e-07
   1.49000000e-02   -5.60721818e-01    1.00488101e-06    1.04292009e-07
   1.50000000e-02   -5.60407134e-01    1.00491477e-06    1.04991647e-07
   1.51000000e-02   -5.60090638e-01    1.00494878e-06    1.05691282e-07
   1.52000000e-02   -5.59772309e-01    1.00498305e-06    1.06390915e-07
   1.53000000e-02   -5.59452122e-01    1.00501757e-06    1.07090546e-07
   1.54000000e-02   -5.59130054e-01    1.00505234e-06    1.07790174e-07
   1.55000000e-02   -5.58806081e-01    1.00508737e-06    1.08489800e-07
   1.56000000e-02   -5.58480178e-01    1.00512264e-06    1.09189424e-07
   1.57000000e-02   -5.58152321e-01    1.00515817e-06    1.09889046e-07
   1.58000000e-02   -5.57822483e-01    1.00519396e-06    1.10588665e-07
   1.59000000e-02   -5.57490640e-01    1.00522999e-06    1.11288283e-07
   1.60000000e-02   -5.57156763e-01    1.00526628e-06    1.11987898e-07
   1.61000000e-02   -5.56820828e-01    1.00530282e-06    1.12687511e-07
   1.62000000e-02   -5.56482805e-01    1.00533961e-06    1.13387122e-07
   1.63000000e-02   -5.56142667e-01    1.00537666e-06    1.14086730e-07
   1.64000000e-02   -5.55800386e-01    1.00541395e-06    1.14786337e-07
   1.65000000e-02   -5.55455931e-01    1.00545150e-06    1.15485942e-07
   1.66000000e-02   -5.55109275e-01    1.00548931e-06    1.16185544e-07
   1.67000000e-02   -5.54760385e-01    1.00552736e-06    1.16885145e-07
   1.68000000e-02   -5.54409232e-01    1.00556567e-06    1.17584743e-07
   1.69000000e-02   -5.54055784e-01    1.00560423e-06    1.18284340e-07
   1.70000000e-02   -5.53700009e-01    1.00564304e-06    1.18983934e-07
   1.71000000e-02   -5.53341874e-01    1.00568210e-06    1.19683527e-07
   1.72000000e-02   -5.52981345e-01    1.00572142e-06    1.20383117e-07
   1.73000000e-02   -5.52618388e-01    1.00576098e-06    1.21082706e-07
   1.74000000e-02   -5.52252969e-01    1.00580080e-06    1.21782293e-07
   1.75000000e-02   -5.51885051e-01    1.00584087e-06    1.22481878e-07
   1.76000000e-02   -5.51514599e-01    1.00588120e-06    1.23181461e-07
   1.77000000e-02   -5.51141574e-01    1.00592177e-06    1.23881043e-07
   1.78000000e-02   -5.50765940e-01    1.00596260e-06    1.24580622e-07
   1.79000000e-02   -5.50387658e-01    1.00600368e-06    1.25280200e-07
   1.80000000e-02   -5.50006687e-01    1.00604501e-06    1.25979776e-07
   1.81000000e-02   -5.49622987e-01    1.00608659e-06    1.26679350e-07
   1.82000000e-02   -5.49236517e-01    1.00612842e-06    1.27378922e-07
   1.83000000e-02   -5.48847235e-01    1.00617051e-06    1.28078493e-07
   1.84000000e-02   -5.48455097e-01    1.00621285e-06    1.28778062e-07
   1.85000000e-02   -5.48060058e-01    1.00625544e-06    1.29477629e-07
   1.86000000e-02   -5.47662075e-01    1.00629828e-06    1.30177194e-07
   1.87000000e-02   -5.47261100e-01    1.00634137e-06    1.30876758e-07
   1.88000000e-02   -5.46857086e-01    1.00638471e-06    1.31576320e-07
   1.89000000e-02   -5.46449984e-01    1.00642830e-06    1.32275881e-07
   1.90000000e-02   -5.46039745e-01    1.00647215e-06    1.32975440e-07
   1.91000000e-02   -5.45626319e-01    1.00651625e-06    1.33674997e-07
   1.92000000e-02   -5.45209652e-01    1.00656060e-06    1.34374553e-07
   1.93000000e-02   -5.44789692e-01    1.00660519e-06    1.35074107e-07
   1.94000000e-02   -5.44366384e-01    1.00665004e-06    1.35773660e-07
   1.95000000e-02   -5.43939672e-01    1.00669515e-06    1.36473211e-07
   1.96000000e-02   -5.43509500e-01    1.00674050e-06    1.37172760e-07
   1.97000000e-02   -5.43075807e-01    1.00678610e-06    1.37872308e-07
   1.98000000e-02   -5.42638534e-01    1.00683196e-06    1.38571855e-07
   1.99000000e-02   -5.42197620e-01    1.00687806e-06    1.39271400e-07
   2.00000000e-02   -5.41753000e-01    1.00692442e-06    1.39970943e-07
   2.01000000e-02   -5.41304611e-01    1.00697102e-06    1.40670485e-07
   2.02000000e-02   -5.40852384e-01    1.00701788e-06    1.41370026e-07
   2.03000000e-02   -5.40396253e-01    1.00706499e-06    1.42069565e-07
   2.04000000e-02   -5.39936146e-01    1.00711235e-06    1.42769102e-07
   2.05000000e-02   -5.39471992e-01    1.00715996e-06    1.43468638e-07
   2.06000000e-02   -5.39003716e-01    1.00720782e-06    1.44168173e-07
   2.07000000e-02   -5.38531243e-01    1.00725593e-06    1.44867707e-07
   2.08000000e-02   -5.38054495e-01    1.00730429e-06    1.45567239e-07
   2.09000000e-02   -5.37573390e-01    1.00735290e-06    1.46266769e-07
   2.10000000e-02   -5.37087847e-01    1.00740176e-06    1.46966299e-07
   2.11000000e-02   -5.36597781e-01    1.00745087e-06    1.47665826e-07
   2.12000000e-02   -5.36103104e-01    1.00750023e-06    1.48365353e-07
   2.13000000e-02   -5.35603727e-01    1.00754984e-06    1.49064878e-07
   2.14000000e-02   -5.35099558e-01    1.00759971e-06    1.49764402e-07
   2.15000000e-02   -5.34590500e-01    1.00764982e-06    1.50463925e-07
   2.16000000e-02   -5.34076456e-01    1.00770018e-06    1.51163446e-07
   2.17000000e-02   -5.33557326e-01    1.00775079e-06    1.51862966e-07
   2.18000000e-02   -5.33031985e-01    1.00780163e-06    1.52562787e-07
   2.19000000e-02   -5.32502356e-01    1.00785275e-06    1.53262305e-07
   2.20000000e-02   -5.31967319e-01    1.00790411e-06    1.53961820e-07
   2.21000000e-02   -5.31426759e-01    1.00795572e-06    1.54661335e-07
   2.22000000e-02   -5.30880560e-01    1.00800758e-06    1.55360848e-07
   2.23000000e-02   -5.30328601e-01    1.00805969e-06    1.56060360e-07
   2.24000000e-02   -5.29770756e-01    1.00811205e-06    1.56759871e-07
   2.25000000e-02   -5.29206895e-01    1.00816465e-06    1.57459381e-07
   2.26000000e-02   -5.28636887e-01    1.00821751e-06    1.58158889e-07
   2.27000000e-02   -5.28060593e-01    1.00827062e-06    1.58858396e-07
   2.28000000e-02   -5.27477870e-01    1.00832398e-06    1.59557902e-07
   2.29000000e-02   -5.26888572e-01    1.00837758e-06    1.60257406e-07
   2.30000000e-02   -5.26292546e-01    1.00843144e-06    1.60956910e-07
   2.31000000e-02   -5.25689635e-01    1.00848554e-06    1.61656412e-07
   2.32000000e-02   -5.25079674e-01    1.00853989e-06    1.62355913e-07
   2.33000000e-02   -5.24462497e-01    1.00859450e-06    1.63055413e-07
   2.34000000e-02   -5.23837926e-01    1.00864935e-06    1.63754911e-07
   2.35000000e-02   -5.23205782e-01    1.00870445e-06    1.64454409e-07
   2.36000000e-02   -5.22565876e-01    1.00875979e-06    1.65153905e-07
   2.37000000e-02   -5.21918012e-01    1.00881539e-06    1.65853400e-07
   2.38000000e-02   -5.21261989e-01    1.00887124e-06    1.66552894e-07
   2.39000000e-02   -5.20597596e-01    1.00892733e-06    1.67252387e-07
   2.40000000e-02   -5.19924615e-01    1.00898367e-06    1.67951878e-07
   2.41000000e-02   -5.19242819e-01    1.00904027e-06    1.68651369e-07
   2.42000000e-02   -5.18551972e-01    1.00909711e-06    1.69350858e-07
   2.43000000e-02   -5.17851828e-01    1.00915419e-06    1.70050346e-07
   2.44000000e-02   -5.17142132e-01    1.00921153e-06    1.70749833e-07
   2.45000000e-02   -5.16422619e-01    1.00926911e-06    1.71449318e-07
   2.46000000e-02   -5.15693009e-01    1.00932695e-06    1.72148803e-07
   2.47000000e-02   -5.14953016e-01    1.00938503e-06    1.72848286e-07
   2.48000000e-02   -5.14202336e-01    1.00944336e-06    1.73547768e-07
   2.49000000e-02   -5.13440656e-01    1.00950193e-06    1.74247249e-07
   2.50000000e-02   -5.12667647e-01    1.00956076e-06    1.74946729e-07
   2.51000000e-02   -5.11882964e-01    1.00961983e-06    1.75646208e-07
   2.52000000e-02   -5.11086250e-01    1.00967915e-06    1.76345685e-07
   2.53000000e-02   -5.10277127e-01    1.00973872e-06    1.77045162e-07
   2.54000000e-02   -5.09455203e-01    1.00979853e-06    1.77744637e-07
   2.55000000e-02   -5.08620064e-01    1.00985859e-06    1.78444111e-07
   2.56000000e-02   -5.07771278e-01    1.00991890e-06    1.79143584e-07
   2.57000000e-02   -5.06908391e-01    1.00997946e-06    1.79843056e-07
   2.58000000e-02   -5.06030925e-01    1.01004026e-06    1.80542526e-07
   2.59000000e-02   -5.05138380e-01    1.01010132e-06    1.81241995e-07
   2.60000000e-02   -5.04230228e-01    1.01016261e-06    1.81941464e-07
   2.61000000e-02   -5.03305914e-01    1.01022416e-06    1.82640931e-07
   2.62000000e-02   -5.02364852e-01    1.01028595e-06    1.83340396e-07
   2.63000000e-02   -5.01406349e-01    1.01034799e-06    1.84039873e-07
   2.64000000e-02   -5.00429903e-01    1.01041028e-06    1.84739336e-07
   2.65000000e-02   -4.99434828e-01    1.01047281e-06    1.85438786e-07
   2.66000000e-02   -4.98420242e-01    1.01053559e-06    1.86138247e-07
   2.67000000e-02   -4.97385449e-01    1.01059862e-06    1.86837707e-07
   2.68000000e-02   -4.96329629e-01    1.01066189e-06    1.87537166e-07
   2.69000000e-02   -4.95251914e-01    1.01072541e-06    1.88236623e-07
   2.70000000e-02   -4.94151380e-01    1.01078918e-06    1.88936079e-07
   2.71000000e-02   -4.93027045e-01    1.01085319e-06    1.89635534e-07
   2.72000000e-02   -4.91877861e-01    1.01091745e-06    1.90334987e-07
   2.73000000e-02   -4.90702711e-01    1.01098196e-06    1.91034440e-07
   2.74000000e-02   -4.89500401e-01    1.01104671e-06    1.91733891e-07
   2.75000000e-02   -4.88269655e-01    1.01111171e-06    1.92433341e-07
   2.76000000e-02   -4.87009104e-01    1.01117695e-06    1.93132789e-07
   2.77000000e-02   -4.85717278e-01    1.01124244e-06    1.93832236e-07
   2.78000000e-02   -4.84392600e-01    1.01130817e-06    1.94531682e-07
   2.79000000e-02   -4.83033367e-01    1.01137415e-06    1.95231127e-07
   2.80000000e-02   -4.81637746e-01    1.01144038e-06    1.95930570e-07
   2.81000000e-02   -4.80203751e-01    1.01150685e-06    1.96630012e-07
   2.82000000e-02   -4.78729235e-01    1.01157357e-06    1.97329453e-07
   2.83000000e-02   -4.77211864e-01    1.01164053e-06    1.98028892e-07
   2.84000000e-02   -4.75649100e-01    1.01170774e-06    1.98728330e-07
   2.85000000e-02   -4.74038175e-01    1.01177520e-06    1.99427766e-07
   2.86000000e-02   -4.72376062e-01    1.01184289e-06    2.00127201e-07
   2.87000000e-02   -4.70659443e-01    1.01191084e-06    2.00826635e-07
   2.88000000e-02   -4.68884671e-01    1.01197903e-06    2.01526068e-07
   2.89000000e-02   -4.67047723e-01    1.01204746e-06    2.02225498e-07
   2.90000000e-02   -4.65144151e-01    1.01211614e-06    2.02924928e-07
   2.91000000e-02   -4.63169015e-01    1.01218506e-06    2.03624356e-07
   2.92000000e-02   -4.61116815e-01    1.01225423e-06    2.04323783e-07
   2.93000000e-02   -4.58981398e-01    1.01232365e-06    2.05023208e-07
   2.94000000e-02   -4.56755854e-01    1.01239330e-06    2.05722631e-07
   2.95000000e-02   -4.54432391e-01    1.01246320e-06    2.06422053e-07
   2.96000000e-02   -4.52002173e-01    1.01253335e-06    2.07121474e-07
   2.97000000e-02   -4.49455134e-01    1.01260374e-06    2.07820893e-07
   2.98000000e-02   -4.46779737e-01    1.01267438e-06    2.08520310e-07
   2.99000000e-02   -4.43962680e-01    1.01274526e-06    2.09219726e-07
   3.00000000e-02   -4.40988521e-01    1.01281638e-06    2.09919141e-07
   3.01000000e-02   -4.37839199e-01    1.01288775e-06    2.10618554e-07
   3.02000000e-02   -4.34493422e-01    1.01295936e-06    2.11317965e-07
   3.03000000e-02   -4.30925859e-01    1.01303121e-06    2.12017374e-07
   3.04000000e-02   -4.27106068e-01    1.01310331e-06    2.12716782e-07
   3.05000000e-02   -4.22997065e-01    1.01317565e-06    2.13416188e-07
   3.06000000e-02   -4.18553346e-01    1.01324824e-06    2.14115593e-07
   3.07000000e-02   -4.13718135e-01    1.01332107e-06    2.14814996e-07
   3.08000000e-02   -4.08419448e-01    1.01339414e-06    2.15514397e-07
   3.09000000e-02   -4.02564353e-01    1.01346746e-06    2.16213797e-07
   3.10000000e-02   -3.96030335e-01    1.01354102e-06    2.16913194e-07
   3.11000000e-02   -3.88651959e-01    1.01361482e-06    2.17612591e-07
   3.12000000e-02   -3.80199551e-01    1.01368887e-06    2.18311985e-07
   3.13000000e-02   -3.70343954e-01    1.01376316e-06    2.19011378e-07
   3.14000000e-02   -3.58596271e-01    1.01383770e-06    2.19710769e-07
   3.15000000e-02   -3.44202401e-01    1.01391248e-06    2.20410158e-07
   3.16000000e-02   -3.25961059e-01    1.01398750e-06    2.21109547e-07
   3.17000000e-02   -3.01953975e-01    1.01406277e-06    2.21808934e-07
   3.18000000e-02   -2.69418327e-01    1.01413828e-06    2.22508320e-07
   3.19000000e-02   -2.25846771e-01    1.01421404e-06    2.23207705e-07
   3.20000000e-02   -1.72015172e-01    1.01429005e-06    2.23907091e-07
   3.21000000e-02   -1.12174529e-01    1.01436631e-06    2.24606475e-07
   3.22000000e-02   -4.99702322e-02    1.01444281e-06    2.25305868e-07
   3.23000000e-02    1.29510404e-02    1.01451955e-06    2.26005249e-07
   3.24000000e-02    7.60458315e-02    1.01459653e-06    2.26704628e-07
   3.25000000e-02    1.39148633e-01    1.01467376e-06    2.27404005e-07
   3.26000000e-02    2.02205967e-01    1.01475123e-06    2.28103368e-07
   3.27000000e-02    2.65213585e-01    1.01482894e-06    2.28802741e-07
   3.28000000e-02    3.28162218e-01    1.01490689e-06    2.29502112e-07
   3.29000000e-02    3.91050440e-01    1.01498509e-06    2.30201481e-07
   3.30000000e-02    4.53877638e-01    1.01506352e-06    2.30900847e-07
   3.31000000e-02    5.16643430e-01    1.01514220e-06    2.31600212e-07
   3.32000000e-02    5.79347490e-01    1.01522112e-06    2.32299574e-07
   3.33000000e-02    6.41989496e-01    1.01530028e-06    2.32998934e-07
   3.34000000e-02    7.04569117e-01    1.01537969e-06    2.33698292e-07
   3.35000000e-02    7.67086012e-01    1.01545933e-06    2.34397648e-07
   3.36000000e-02    8.29539819e-01    1.01553922e-06    2.35097002e-07
   3.37000000e-02    8.91930164e-01    1.01561934e-06    2.35796353e-07
   3.38000000e-02    9.54256652e-01    1.01569971e-06    2.36495702e-07
   3.39000000e-02    1.01651887e+00    1.01578032e-06    2.37195048e-07
   3.40000000e-02    1.07871639e+00    1.01586117e-06    2.37894393e-07
   3.41000000e-02    1.14084875e+00    1.01594226e-06    2.38593735e-07
   3.42000000e-02    1.20291548e+00    1.01602359e-06    2.39293074e-07
   3.43000000e-02    1.26491608e+00    1.01610517e-06    2.39992411e-07
   3.44000000e-02    1.32685004e+00    1.01618698e-06    2.40691746e-07
   3.45000000e-02    1.38871679e+00    1.01626903e-06    2.41391078e-07
   3.46000000e-02    1.45051576e+00    1.01635133e-06    2.42090408e-07
   3.47000000e-02    1.51224636e+00    1.01643386e-06    2.42789735e-07
   3.48000000e-02    1.57390793e+00    1.01651664e-06    2.43489059e-07
   3.49000000e-02    1.63549982e+00    1.01659966e-06    2.44188381e-07
   3.50000000e-02    1.69702133e+00    1.01668291e-06    2.44887701e-07
   3.51000000e-02    1.75847170e+00    1.01676641e-06    2.45587017e-07
   3.52000000e-02    1.81985016e+00    1.01685015e-06    2.46286332e-07
   3.53000000e-02    1.88115589e+00    1.01693412e-06    2.46985643e-07
   3.54000000e-02    1.94238803e+00    1.01701834e-06    2.47684952e-07
   3.55000000e-02    2.00354565e+00    1.01710280e-06    2.48384258e-07
   3.56000000e-02    2.06462779e+00    1.01718749e-06    2.49083561e-07
   3.57000000e-02    2.12563343e+00    1.01727243e-06    2.49782861e-07
   3.58000000e-02    2.18656149e+00    1.01735760e-06    2.50482159e-07
   3.59000000e-02    2.24741083e+00    1.01744302e-06    2.51181454e-07
   3.60000000e-02    2.30818022e+00    1.01752867e-06    2.51880746e-07
   3.61000000e-02    2.36886838e+00    1.01761457e-06    2.52580035e-07
   3.62000000e-02    2.42947395e+00    1.01770070e-06    2.53279321e-07
   3.63000000e-02    2.48999546e+00    1.01778708e-06    2.53978604e-07
   3.64000000e-02    2.55043138e+00    1.01787369e-06    2.54677885e-07
   3.65000000e-02    2.61078003e+00    1.01796054e-06    2.55377162e-07
   3.66000000e-02    2.67103966e+00    1.01804764e-06    2.56076436e-07
   3.67000000e-02    2.73120839e+00    1.01813497e-06    2.56775708e-07
   3.68000000e-02    2.79128419e+00    1.01822254e-06    2.57474976e-07
   3.69000000e-02    2.85126489e+00    1.01831035e-06    2.58174242e-07
   3.70000000e-02    2.91114816e+00    1.01839840e-06    2.58873504e-07
   3.71000000e-02    2.97093149e+00    1.01848669e-06    2.59572764e-07
   3.72000000e-02    3.03061219e+00    1.01857522e-06    2.60272020e-07
   3.73000000e-02    3.09018733e+00    1.01866399e-06    2.60971274e-07
   3.74000000e-02    3.14965373e+00    1.01875299e-06    2.61670524e-07
   3.75000000e-02    3.20900797e+00    1.01884224e-06    2.62369772e-07
   3.76000000e-02    3.26824631e+00    1.01893173e-06    2.63069016e-07
   3.77000000e-02    3.32736466e+00    1.01902146e-06    2.63768258e-07
   3.78000000e-02    3.38635856e+00    1.01911142e-06    2.64467497e-07
   3.79000000e-02    3.44522312e+00    1.01920163e-06    2.65166732e-07
   3.80000000e-02    3.50395294e+00    1.01929207e-06    2.65865965e-07
   3.81000000e-02    3.56254206e+00    1.01938276e-06    2.66565195e-07
   3.82000000e-02    3.62098389e+00    1.01947369e-06    2.67264423e-07
   3.83000000e-02    3.67927108e+00    1.01956485e-06    2.67963648e-07
   3.84000000e-02    3.73739542e+00    1.01965626e-06    2.68662870e-07
   3.85000000e-02    3.79534769e+00    1.01974791e-06    2.69362090e-07
   3.86000000e-02    3.85311749e+00    1.01983980e-06    2.70061307e-07
   3.87000000e-02    3.91069302e+00    1.01993194e-06    2.70760523e-07
   3.88000000e-02    3.96806082e+00    1.02002431e-06    2.71459736e-07
   3.89000000e-02    4.02520543e+00    1.02011693e-06    2.72158948e-07
   3.90000000e-02    4.08210898e+00    1.02020980e-06    2.72858158e-07
   3.91000000e-02    4.13875063e+00    1.02030291e-06    2.73557367e-07
   3.92000000e-02    4.19510593e+00    1.02039626e-06    2.74256576e-07
   3.93000000e-02    4.25114582e+00    1.02048987e-06    2.74955784e-07
   3.94000000e-02    4.30683553e+00    1.02058372e-06    2.75654993e-07
   3.95000000e-02    4.36213287e+00    1.02067782e-06    2.76354202e-07
   3.96000000e-02    4.41698601e+00    1.02077218e-06    2.77053414e-07
   3.97000000e-02    4.47133034e+00    1.02086680e-06    2.77752629e-07
   3.98000000e-02    4.52508402e+00    1.02096167e-06    2.78451848e-07
   3.99000000e-02    4.57814132e+00    1.02105682e-06    2.79151074e-07
   4.00000000e-02    4.63036282e+00    1.02115223e-06    2.79850308e-07
   4.01000000e-02    4.68156009e+00    1.02124793e-06    2.80549555e-07
   4.02000000e-02    4.73147158e+00    1.02134393e-06    2.81248819e-07
   4.03000000e-02    4.77972338e+00    1.02144023e-06    2.81948105e-07
   4.04000000e-02    4.82576475e+00    1.02153688e-06    2.82647424e-07
